CellId,Nuclear Volume [fL],Cellular Volume [fL],Nuclear Surface Area [um^2],Cellular Surface Area [um^2],Radial Proximity [unitless],Apical Proximity [unitless]
146639,681.233548,2066.114135,375.0019,1058.3144,0.667029648389447,0.269109173028481
146644,919.026298,3048.844501,459.6906,1507.2402,0.626883962399564,0.223852884741428
146649,561.312835,1649.964628,300.3211,895.8332,0.744067817458145,0.123714709344148
146650,652.332583,2281.273893,327.2331,1156.9637,0.719629874065656,-0.114152006357554
146651,734.694236,2246.2269,379.2069,1056.4642,0.572730670687452,0.0621149702932358
146657,550.093895,2063.138677,307.2173,1089.1791,0.720212063827562,-0.135828744754831
146659,785.545301,2411.267263,382.9914,1175.3816,0.577554430000613,0.0168801098854281
146663,724.182577,2331.685956,341.7824,1064.706,0.767499445057687,0.060939022228949
146666,452.586673,1541.531134,256.2527,906.0934,0.618438457341208,0.00641435048484174
146669,986.437494,2805.539837,450.6078,1286.8141,0.655315379474136,0.208369269894411
146670,694.769443,2442.119348,371.5538,1206.5827,0.746560152131218,0.389788798924167
146671,913.148549,3166.692149,425.2096,1337.4423,0.732050601670175,-0.0295690587194708
146672,1100.43168,3194.861444,470.2872,1466.8722,0.574799607523831,-0.279470783587027
146674,719.548667,1771.495015,415.0335,1047.6337,0.243836455649999,0.166299620224765
146676,786.106248,2475.922502,356.3317,1079.844,0.697705602401366,-0.263640707403118
146678,704.159208,2010.604771,363.8166,1020.8058,0.431535245354068,-0.154835153438606
146679,847.51775,2711.32513,422.9389,1320.5382,0.497901392986451,-0.0692596782044446
146680,951.439279,2606.306096,446.4869,1071.7704,0.471258358083504,0.0562597196061536
146682,676.038691,1932.291692,420.2477,1208.9375,0.337725372431301,0.110543063772303
146683,607.359267,1926.340776,327.149,1078.4984,0.569439711258304,-0.138994971054556
146686,982.754755,3406.996966,480.7997,1383.9496,0.6972232586915,0.165212710692261
146689,1160.160341,3116.42642,547.8274,1544.8329,0.350925328039164,-0.0385048912036748
146692,1086.188504,3087.086453,531.9325,1726.7412,0.504268769806627,0.00995340572056613
146694,717.573158,1834.589358,392.0742,992.5482,0.26159895942562,0.127656501366869
146698,645.723164,1886.24526,326.308,848.0644,0.606430205397485,-0.188493843954798
146699,761.302635,2209.472677,370.1241,1084.6377,0.467748175471646,-0.365203698710248
146703,856.078289,2853.683723,438.9179,1264.3594,0.727986029888582,0.15072947905575
146707,739.889093,2363.245322,378.1136,1116.3434,0.643324050609638,0.2861797817809
146713,553.825412,1601.015905,333.7088,913.6624,0.503669078327719,0.00731695729115001
146715,863.273044,2887.194209,438.4974,1590.4151,0.611986346529909,-0.232486238291778
146723,496.535651,1597.284388,295.8638,932.5008,0.73788789980828,-0.203937115760892
146724,855.736843,2303.370327,425.7983,1142.2462,0.631220137749566,-0.134904195542385
146728,588.01879,1832.687016,383.5801,1090.2724,0.682362593551667,0.0239656394754595
146732,668.380545,2060.041274,418.4816,1190.0991,0.697287317919623,-0.0407668913992705
146741,627.065579,1855.588287,357.3409,999.3603,0.439734967390458,0.216038336912432
146743,899.441931,2652.011082,440.684,1220.291,0.619964149875973,0.235062906183649
146745,524.3635,1701.742475,289.4722,961.8517,0.653194019956403,0.0175191269286368
146747,516.07124,1715.961262,333.1201,1025.6836,0.652266428291882,-0.132688442192452
146753,749.132524,2128.18414,470.4554,1310.3621,0.553914838936196,0.509616910567469
146760,571.239158,1553.701245,365.2463,938.8924,0.610206452455585,-0.0569354740433442
146762,517.827248,1418.878853,319.6641,834.0197,0.60562888502362,0.174878772513732
146763,479.877964,1382.978245,302.4236,829.0578,0.543283959154824,-0.0116258574759536
146775,289.155984,2523.968832,247.9268,978.1671,0.943196603401132,-0.498120865628728
146777,872.053084,2570.039653,427.3121,1112.1384,0.59759161825077,-0.102112210447528
146778,797.27641,2198.473238,430.5079,1234.1675,0.319319464861312,-0.129529062757798
146779,732.426059,2172.133118,380.7207,1020.5535,0.380149548232656,-0.0920964695410136
146780,959.341315,2883.51147,465.914,1266.7142,0.626464583090028,-0.136490864062672
146799,529.436412,1526.629455,303.8533,904.1591,0.739907003557481,-0.109435806593285
146802,526.8024,1430.463628,312.3474,778.0932,0.635683836300447,0.140286728860425
146808,819.324066,3038.62551,504.1795,1478.8985,0.661376837121753,0.162252154704404
146810,647.845007,2127.330525,399.9796,1217.3475,0.644477910730709,0.0893001696881961
146811,716.79271,2383.683304,429.2464,1201.789,0.667567948150501,0.188359204414451
146813,609.188442,1806.615175,406.6235,1089.5155,0.650869607175916,0.119319476731254
146820,197.79479,1918.146072,150.1185,772.3744,0.966579160230196,-0.0752989736753958
146826,785.350189,2333.100518,423.5276,1080.9373,0.650508610155435,0.117421983233237
146828,667.697653,1879.026116,368.7785,1098.0096,0.592073338900824,0.0639615851643205
146829,473.097822,1471.924928,276.1003,790.8764,0.62177883532414,0.220532446175188
146830,459.683872,1399.172541,274.4183,773.72,0.747059168680761,0.0141731065292219
146839,526.387787,1630.136371,288.463,806.6031,0.647141344434497,-0.0343106005492813
146840,727.377536,1822.468025,388.3738,902.0566,0.551155176638368,-0.0372525192683976
146841,842.981396,2590.770303,434.8811,1219.7864,0.635918713361001,0.0822950697611593
146848,1011.582553,3167.594542,464.1479,1293.2057,0.351973868738324,0.143610947179436
146853,524.3635,1828.662831,288.6312,916.6059,0.787862374446626,-0.150495698709222
146854,636.943124,2077.747688,335.559,1028.6271,0.668648349981895,-0.0245761182999766
146856,441.148232,3531.015031,367.4329,1222.8981,0.896845206990055,0.0336869455558295
146857,445.074861,3018.38264,402.6708,1269.3213,0.868664834359691,-0.379295305388601
146858,575.82429,1835.589307,354.5656,990.698,0.545560021370058,-0.0718859100860133
146861,761.473358,2090.600691,453.299,1515.482,0.601748565622567,0.0675029290040265
146869,801.081094,2597.282166,451.4488,1326.7616,0.64014162089981,-0.0959185809431656
146871,759.083236,2214.399255,413.8561,1138.4617,0.606817184970784,0.175767892984813
146875,652.235027,1862.075761,337.241,974.5508,0.518731695126636,-0.182455124528124
146877,634.162778,2057.138983,317.3934,914.0829,0.644029300837807,-0.093191740192615
146879,531.850923,1996.703041,285.6036,958.1513,0.704852380315421,-0.140403392829914
146880,793.983895,2622.817449,379.6274,1241.4842,0.700644994131348,-0.0810703453578732
146883,629.431312,2135.842286,315.1227,1075.639,0.746471667451619,0.25008564687685
146887,467.951743,1712.034633,258.6916,911.2235,0.799774584664531,0.378878291898932
146890,828.372385,2832.78235,405.0256,1339.1243,0.680892516020667,-0.113732243063564
146894,547.679384,1839.589103,311.5905,974.2144,0.714582386719891,0.147112494420825
146899,287.30242,2923.582597,255.7481,1167.9808,0.945430386916707,-0.0869906546790414
146911,760.473409,2253.616767,392.747,1269.5736,0.602399101101402,-0.111264285233975
146913,703.988485,1992.776412,373.8245,1233.9152,0.606714288117014,-0.297874696421685
146914,616.456364,1713.497973,352.2108,874.3036,0.46817605750986,0.146902560152951
146920,935.366928,3032.357537,416.3791,1415.9076,0.557389041736798,-0.131605575417789
146929,886.662095,2836.879702,397.0361,1285.1321,0.700380120124972,-0.408043025600208
146949,724.548412,2230.544773,345.3146,1002.472,0.652278810760191,-0.269282209376376
146961,722.743626,2204.204653,347.4171,978.3353,0.685017372610429,-0.218295350529191
146965,948.366265,3069.11176,419.659,1344.1703,0.67735293662617,-0.149485388896291
146974,677.892255,2217.130823,333.2883,974.719,0.595634172147832,-0.325402688747685
146976,730.913941,2261.860249,362.1346,985.3997,0.566525778058461,0.0189088013389505
146980,478.243901,1334.395357,295.5274,823.5913,0.492227553140247,-0.224021668499489
146983,419.466411,1823.80942,246.9176,893.5625,0.78386046292122,-0.125561559621527
146989,631.065375,2075.040509,340.0163,1020.2171,0.562293795206694,0.018083145867491
146991,312.959648,1870.733856,196.6258,758.582,0.652527736439648,0.140205373673394
146992,618.529429,2045.627375,337.0728,1102.8033,0.646590718571033,-0.209425984494109
146993,820.031347,2764.98093,422.6025,1181.5209,0.677584024838272,0.124637868282388
146994,529.338856,1679.158261,298.2186,826.703,0.650480423613328,0.118877418116127
146995,1032.410759,3215.860373,543.9588,1454.4254,0.737068145756812,-0.00074402856028144
146996,985.144877,3100.354069,492.6578,1540.5438,0.607772927588927,0.0270551951042537
146998,664.722195,2060.553443,361.8823,1124.8375,0.689056586134041,0.312900493904669
147009,640.69903,1914.707223,353.22,989.6047,0.466139248510475,-0.186741413050307
147010,1312.981815,3988.040502,579.7013,1657.4428,0.535022140488908,-0.210527848311839
147013,426.173386,1648.135453,263.9058,860.0066,0.6527842339188,-0.0547579023695474
147016,824.006754,2705.544937,387.5328,1239.5499,0.49308908000718,-0.0938683938684565
147017,776.082369,2231.569111,371.6379,940.6585,0.560513290659989,-0.163365964394771
147019,1044.605259,3153.058698,504.6841,1725.0592,0.453232407242927,-0.265270822171158
147021,569.092926,1662.256684,311.5905,803.2391,0.464936499574292,-0.106630634941912
147022,548.118386,1606.527819,296.5366,976.9056,0.699150650685499,-0.36986325731882
147023,369.810407,1895.26919,225.2198,801.3048,0.759987268507553,-0.107235166551949
147024,471.658871,1487.314387,282.9965,837.3837,0.618342087356792,-0.112143906394786
147025,757.815008,2200.86336,382.4027,1136.2751,0.538530684740523,-0.236192163503309
147026,444.709026,1555.969422,252.1318,799.791,0.733240032903277,-0.304700967842719
147027,1064.409127,2997.676379,484.3319,1314.9035,0.408439791533621,-0.203922522225662
147029,1266.691493,3593.255759,530.5869,1618.6727,0.557434787298131,-0.307924427421968
147030,392.028786,4015.990296,324.3737,1358.4673,0.869473930828185,-0.292996401627697
147033,731.767556,2130.940097,362.9756,1011.8912,0.592996061751474,-0.0577655685636435
147035,772.497186,2193.034491,389.6353,919.3812,0.5923134018149,-0.135399643162526
147037,848.151864,2545.870154,390.3081,1075.0503,0.745530719098892,-0.269549929567338
147038,637.430904,1775.836257,351.0334,1049.568,0.409777316273707,0.202108679587234
147039,666.039201,1973.094489,335.6431,1103.1397,0.696555071860635,-0.277104755629865
147040,339.226601,2088.67396,207.2224,915.849,0.829863898080113,0.0724633960613612
147043,367.591008,1656.647214,218.1554,848.9054,0.84220821617246,-0.328879575108555
147044,973.999104,2861.463814,424.8732,1224.2437,0.591359545798584,-0.25243708638037
147045,697.257121,2126.842745,373.6563,1246.5302,0.651939963234596,-0.280858127738709
147047,700.69597,2089.259296,345.5669,1019.4602,0.589537913629347,-0.000178008245107275
147048,771.155791,2463.77678,394.0085,1101.8782,0.599025440784309,-0.0532919521245137
147050,591.164971,2040.261795,324.7942,1010.6297,0.673889380862283,-0.0786450418990835
147053,769.082726,2464.874285,392.8311,1079.003,0.532435209218115,0.155380437460856
147054,557.04476,1608.869163,311.0859,804.837,0.601538806348138,-0.0817475170877398
147056,609.700611,1905.805238,344.4736,1085.9833,0.540656611996309,-0.11466332281526
147059,908.221971,2297.029187,451.8693,1021.5627,0.362393836752118,-0.0500071442116813
147060,716.573209,2318.711008,361.3777,1029.7204,0.636281330354316,-0.0342381236673137
147070,594.676987,1697.547567,317.5616,864.6321,0.717025219229279,0.218000799593545
147073,952.63434,3065.282687,435.638,1199.6865,0.692593522644568,0.352642131960522
147079,702.256866,2155.426653,393.0834,1182.7824,0.657060509992446,-0.148836790635574
147080,615.505193,2134.159445,396.8679,1285.8049,0.587004867687111,0.108738614911261
44104,521.656321,1373.051922,299.6483,744.285,0.82378901243772,0.375806033220187
44105,282.766066,1126.454743,192.4208,586.5975,0.943379791878004,0.51025066817285
44111,413.539884,1066.384636,270.8861,644.6265,0.868701296769751,0.193407858295793
44114,525.09517,1268.423112,303.9374,739.8277,0.615443122574661,-0.0386193544380389
44115,410.95465,1180.842213,241.0306,664.2218,0.829020854294896,0.20161992554946
44118,435.416817,1074.774452,281.9873,613.3413,0.818142238513547,0.538172570581923
44119,403.63795,1067.726031,263.9899,611.8275,0.879088434749543,0.836533587163535
44120,528.460852,1484.412096,333.6247,904.916,0.766577892623946,0.450454430675429
44123,434.880259,1142.770984,277.4459,617.7145,0.695810866352594,0.293601856441496
44125,292.448499,2060.724166,294.0977,799.0341,0.959754708133206,0.282988190070159
44126,215.818261,1543.8237,160.9674,722.9236,0.99811149405451,0.0196494560264313
44127,593.481926,1762.544252,327.6536,889.1893,0.860906606477643,0.439612768905512
44128,750.888532,2441.82668,355.8271,1057.7257,0.948988466884061,-0.176532721331058
44131,378.639225,1316.347497,229.6771,741.4256,0.977587258236916,0.687955146390143
44133,485.731324,1481.192748,272.9886,791.8015,0.942224804625075,-0.200892999323331
44134,728.938432,2418.583963,369.5354,1227.6918,0.928717755896983,-0.19126715216752
44139,554.11808,1593.284592,291.9952,827.3758,0.923722953742053,-0.142298343705742
44140,526.656066,1751.813092,285.099,872.0329,0.92536282412861,0.247962294525174
44144,382.809744,1258.155343,229.0043,704.6739,0.947885119604616,0.340725065094485
44145,130.286038,1907.805136,131.5324,807.4441,0.999903241865689,0.345758398648186
44148,565.727244,1636.306788,322.3553,899.87,0.852747186046378,0.0933454519095125
44151,770.229009,2013.360728,430.8443,1161.6733,0.804693607990282,0.062162691197067
44156,259.181903,2975.726279,232.4524,1075.0503,0.981141691180643,0.222618442848971
44160,436.416766,1466.559348,248.2632,725.9512,0.908013217922573,0.194947446274775
44161,744.498614,2005.312358,409.9875,1129.1266,0.770663842673571,0.128415900679898
44164,513.534784,1576.407404,282.7442,817.7884,0.890680539655647,0.133772565779796
44165,789.276818,2106.599875,392.6629,1011.5548,0.835743291851993,0.354203802001668
44166,838.9816,2970.287532,401.998,1233.2424,0.874077561293374,0.482899373588756
44180,280.571056,3269.955175,258.5234,1160.3277,0.994674017719323,-0.0333656546981261
44187,424.319822,1239.790426,255.3276,699.4597,0.593892481877843,-0.650143630842857
44188,561.068945,1595.479602,317.4775,886.9186,0.886496333663982,0.20289624648776
44189,547.898885,1723.936465,316.1319,912.9896,0.803585458907685,0.42614052874168
44190,251.913981,1433.34153,187.8794,707.281,0.970248485335802,0.309192066706076
44191,810.44647,2632.597438,423.9481,1342.0678,0.753847183469345,-0.107848021973504
44192,741.303655,2147.768507,399.5591,1102.6351,0.819322405866434,0.273818843233719
44198,611.554175,1782.470065,320.7574,865.6413,0.834139810537523,0.0525159372019748
44200,295.716625,1406.342907,185.6087,708.122,0.97834599270101,0.279066038245799
44202,601.408351,1682.255664,332.7837,849.0736,0.834114891082247,0.049884263061349
44207,794.496064,2222.008623,400.5683,1156.7114,0.813624626967499,0.269926532460244
44212,361.737648,1293.129169,238.1712,795.2496,0.984003063977637,-0.255597082131238
44232,227.354258,2899.071652,223.9583,1019.9648,0.991097688848214,0.373836056625839
44233,481.365693,1594.869877,278.2028,845.0368,0.900509897914299,-0.0360680448381164
44234,415.710505,1216.059929,248.936,645.3834,0.90836373041687,0.382465223900926
44235,524.875669,1533.994933,300.5734,888.6006,0.90732670620512,0.0809772137076925
44238,456.0743,1336.565978,267.6903,785.4099,0.83051780839878,0.097933172614717
44244,520.46126,1367.418063,284.0898,721.578,0.823020515262806,0.166486146554013
44245,552.337683,1622.527003,323.0281,944.1066,0.885684053553757,0.0586930416577058
44246,600.603514,1722.643848,338.923,925.6887,0.918250626802197,0.288258743392742
44252,478.121956,1387.295098,286.781,812.0696,0.824814546979428,0.598040779939131
44253,424.880769,1300.933649,261.7192,722.2508,0.881895147991569,0.527360006740403
44256,719.158443,2024.360167,376.0111,1066.8085,0.787251576613423,0.00269540548556368
44257,865.882667,2491.287572,403.8482,1109.1108,0.798443092232659,0.269834622944749
44258,606.700764,1823.638697,319.1595,890.2826,0.942188505076556,0.615380381391957
44263,646.820669,1844.320569,341.8665,1016.6008,0.850454029689303,0.0321657173768937
44264,753.181098,2285.49319,356.0794,1204.7325,0.696008356281777,0.0859286711992959
44265,636.162676,1807.517568,340.2686,966.0567,0.816724632776675,0.286615375289292
44266,369.444572,1592.918757,216.6416,758.7502,0.95045830272069,0.370630683987531
